model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,newleetcode.json,Q00019,0.0,0.7306713545164033,0.9942623376846313
llama,keyboard,newleetcode.json,Q00019,0.0,0.7306713545164033,0.9941369891166687
llama,keyboard,newleetcode.json,Q00019,0.0,0.4335401577748838,0.988197922706604
llama,keyboard,newleetcode.json,Q00019,0.0,0.7498185862050487,0.9941133260726929
llama,keyboard,newleetcode.json,Q00019,0.0,0.7425692695214108,0.9941357374191284
llama,keyboard,newleetcode.json,Q00019,0.05,,
llama,keyboard,newleetcode.json,Q00019,0.05,,
llama,keyboard,newleetcode.json,Q00019,0.05,,
llama,keyboard,newleetcode.json,Q00019,0.05,,
llama,keyboard,newleetcode.json,Q00019,0.05,,
llama,keyboard,newleetcode.json,Q00019,0.1,,
llama,keyboard,newleetcode.json,Q00019,0.1,,
llama,keyboard,newleetcode.json,Q00019,0.1,,
llama,keyboard,newleetcode.json,Q00019,0.1,,
llama,keyboard,newleetcode.json,Q00019,0.1,,
llama,keyboard,newleetcode.json,Q00019,0.15,,
llama,keyboard,newleetcode.json,Q00019,0.15,,
llama,keyboard,newleetcode.json,Q00019,0.15,,
llama,keyboard,newleetcode.json,Q00019,0.15,,
llama,keyboard,newleetcode.json,Q00019,0.15,,
llama,keyboard,newleetcode.json,Q00019,0.2,0.27367451570919576,0.978022575378418
llama,keyboard,newleetcode.json,Q00019,0.2,0.33605623246638083,0.9796485900878906
llama,keyboard,newleetcode.json,Q00019,0.2,0.3601856148491875,0.9817231893539429
llama,keyboard,newleetcode.json,Q00019,0.2,0.3270020028067081,0.9838334918022156
llama,keyboard,newleetcode.json,Q00019,0.2,0.21189008494283285,0.9769773483276367
llama,keyboard,newleetcode.json,Q00019,0.25,,
llama,keyboard,newleetcode.json,Q00019,0.25,,
llama,keyboard,newleetcode.json,Q00019,0.25,,
llama,keyboard,newleetcode.json,Q00019,0.25,,
llama,keyboard,newleetcode.json,Q00019,0.25,,
llama,keyboard,newleetcode.json,Q00019,0.3,,
llama,keyboard,newleetcode.json,Q00019,0.3,,
llama,keyboard,newleetcode.json,Q00019,0.3,,
llama,keyboard,newleetcode.json,Q00019,0.3,,
llama,keyboard,newleetcode.json,Q00019,0.3,,
llama,keyboard,newleetcode.json,Q00019,0.35,,
llama,keyboard,newleetcode.json,Q00019,0.35,,
llama,keyboard,newleetcode.json,Q00019,0.35,,
llama,keyboard,newleetcode.json,Q00019,0.35,,
llama,keyboard,newleetcode.json,Q00019,0.35,,
llama,keyboard,newleetcode.json,Q00019,0.4,0.2116880717717467,0.9710715413093567
llama,keyboard,newleetcode.json,Q00019,0.4,0.18741359233381782,0.9654321670532227
llama,keyboard,newleetcode.json,Q00019,0.4,0.2217144599589679,0.968170166015625
llama,keyboard,newleetcode.json,Q00019,0.4,0.2217144599589679,0.968170166015625
llama,keyboard,newleetcode.json,Q00019,0.4,0.22379636488321117,0.9684171676635742
llama,keyboard,newleetcode.json,Q00019,0.45,,
llama,keyboard,newleetcode.json,Q00019,0.45,,
llama,keyboard,newleetcode.json,Q00019,0.45,,
llama,keyboard,newleetcode.json,Q00019,0.45,,
llama,keyboard,newleetcode.json,Q00019,0.45,,
llama,keyboard,newleetcode.json,Q00019,0.5,,
llama,keyboard,newleetcode.json,Q00019,0.5,,
