model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,paraphraser,ourdataset.json,Q00002,0.0,0.9664182458268062,0.9974392056465149
openai,paraphraser,ourdataset.json,Q00002,0.0,0.9664182458268062,0.9974295496940613
openai,paraphraser,ourdataset.json,Q00002,0.0,0.9222308690012969,0.9961055517196655
openai,paraphraser,ourdataset.json,Q00002,0.0,0.9664182458268062,0.9974392056465149
openai,paraphraser,ourdataset.json,Q00002,0.0,0.9535738036282784,0.9956045150756836
openai,paraphraser,ourdataset.json,Q00002,0.25,,
openai,paraphraser,ourdataset.json,Q00002,0.25,,
openai,paraphraser,ourdataset.json,Q00002,0.25,,
openai,paraphraser,ourdataset.json,Q00002,0.25,,
openai,paraphraser,ourdataset.json,Q00002,0.25,,
openai,paraphraser,ourdataset.json,Q00002,0.6,0.6573305708558627,0.9881870150566101
openai,paraphraser,ourdataset.json,Q00002,0.6,0.6051965570097864,0.9892085790634155
openai,paraphraser,ourdataset.json,Q00002,0.6,0.6151669445988508,0.9894455075263977
openai,paraphraser,ourdataset.json,Q00002,0.6,0.9282981366459626,0.9881870150566101
openai,paraphraser,ourdataset.json,Q00002,0.6,0.9217955112219451,0.9884808659553528
openai,paraphraser,ourdataset.json,Q00002,0.9,,
openai,paraphraser,ourdataset.json,Q00002,0.9,,
openai,paraphraser,ourdataset.json,Q00002,0.9,,
openai,paraphraser,ourdataset.json,Q00002,0.9,,
openai,paraphraser,ourdataset.json,Q00002,0.9,,
