model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,synonym,ourdataset.json,Q00017,0.0,0.703179161579161,0.9917011260986328
llama,synonym,ourdataset.json,Q00017,0.0,0.5234582216495259,0.9875203967094421
llama,synonym,ourdataset.json,Q00017,0.0,0.4930849980936938,0.9873688817024231
llama,synonym,ourdataset.json,Q00017,0.0,0.7251282051282046,0.9917009472846985
llama,synonym,ourdataset.json,Q00017,0.0,0.7263191095538918,0.9921575784683228
llama,synonym,ourdataset.json,Q00017,0.05,,
llama,synonym,ourdataset.json,Q00017,0.05,,
llama,synonym,ourdataset.json,Q00017,0.05,,
llama,synonym,ourdataset.json,Q00017,0.05,,
llama,synonym,ourdataset.json,Q00017,0.05,,
llama,synonym,ourdataset.json,Q00017,0.1,,
llama,synonym,ourdataset.json,Q00017,0.1,,
llama,synonym,ourdataset.json,Q00017,0.1,,
llama,synonym,ourdataset.json,Q00017,0.1,,
llama,synonym,ourdataset.json,Q00017,0.1,,
llama,synonym,ourdataset.json,Q00017,0.15,,
llama,synonym,ourdataset.json,Q00017,0.15,,
llama,synonym,ourdataset.json,Q00017,0.15,,
llama,synonym,ourdataset.json,Q00017,0.15,,
llama,synonym,ourdataset.json,Q00017,0.15,,
llama,synonym,ourdataset.json,Q00017,0.2,0.3248711328321846,0.9765418767929077
llama,synonym,ourdataset.json,Q00017,0.2,0.2897755557333792,0.9743212461471558
llama,synonym,ourdataset.json,Q00017,0.2,0.2970956458971038,0.9740191698074341
llama,synonym,ourdataset.json,Q00017,0.2,0.3058926756297599,0.9693544507026672
llama,synonym,ourdataset.json,Q00017,0.2,0.2866615988043276,0.970363974571228
llama,synonym,ourdataset.json,Q00017,0.25,,
llama,synonym,ourdataset.json,Q00017,0.25,,
llama,synonym,ourdataset.json,Q00017,0.25,,
llama,synonym,ourdataset.json,Q00017,0.25,,
llama,synonym,ourdataset.json,Q00017,0.25,,
llama,synonym,ourdataset.json,Q00017,0.3,,
llama,synonym,ourdataset.json,Q00017,0.3,,
llama,synonym,ourdataset.json,Q00017,0.3,,
llama,synonym,ourdataset.json,Q00017,0.3,,
llama,synonym,ourdataset.json,Q00017,0.3,,
llama,synonym,ourdataset.json,Q00017,0.35,,
llama,synonym,ourdataset.json,Q00017,0.35,,
llama,synonym,ourdataset.json,Q00017,0.35,,
llama,synonym,ourdataset.json,Q00017,0.35,,
llama,synonym,ourdataset.json,Q00017,0.35,,
llama,synonym,ourdataset.json,Q00017,0.4,0.30241327321275235,0.974271297454834
llama,synonym,ourdataset.json,Q00017,0.4,0.33832304054912743,0.9762953519821167
llama,synonym,ourdataset.json,Q00017,0.4,0.29016471235102037,0.975217342376709
llama,synonym,ourdataset.json,Q00017,0.4,0.29016471235102037,0.975217342376709
llama,synonym,ourdataset.json,Q00017,0.4,0.29016471235102037,0.975217342376709
llama,synonym,ourdataset.json,Q00017,0.45,,
llama,synonym,ourdataset.json,Q00017,0.45,,
llama,synonym,ourdataset.json,Q00017,0.45,,
llama,synonym,ourdataset.json,Q00017,0.45,,
llama,synonym,ourdataset.json,Q00017,0.45,,
llama,synonym,ourdataset.json,Q00017,0.5,,
llama,synonym,ourdataset.json,Q00017,0.5,,
llama,synonym,ourdataset.json,Q00017,0.5,,
llama,synonym,ourdataset.json,Q00017,0.5,,
llama,synonym,ourdataset.json,Q00017,0.5,,
llama,synonym,ourdataset.json,Q00017,0.55,,
llama,synonym,ourdataset.json,Q00017,0.55,,
llama,synonym,ourdataset.json,Q00017,0.55,,
llama,synonym,ourdataset.json,Q00017,0.55,,
llama,synonym,ourdataset.json,Q00017,0.55,,
llama,synonym,ourdataset.json,Q00017,0.6,0.3059669051208752,0.9738625288009644
llama,synonym,ourdataset.json,Q00017,0.6,0.30228282212161395,0.9736003875732422
llama,synonym,ourdataset.json,Q00017,0.6,0.30228282212161395,0.9736003875732422
llama,synonym,ourdataset.json,Q00017,0.6,0.30228282212161395,0.9736003875732422
llama,synonym,ourdataset.json,Q00017,0.6,0.39436260984087046,0.9822456240653992
llama,synonym,ourdataset.json,Q00017,0.65,,
llama,synonym,ourdataset.json,Q00017,0.65,,
llama,synonym,ourdataset.json,Q00017,0.65,,
llama,synonym,ourdataset.json,Q00017,0.65,,
llama,synonym,ourdataset.json,Q00017,0.65,,
llama,synonym,ourdataset.json,Q00017,0.7,,
llama,synonym,ourdataset.json,Q00017,0.7,,
llama,synonym,ourdataset.json,Q00017,0.7,,
llama,synonym,ourdataset.json,Q00017,0.7,,
llama,synonym,ourdataset.json,Q00017,0.7,,
llama,synonym,ourdataset.json,Q00017,0.75,,
