model,method,dataset,task,augmentation_rate,tsed_score,bert_score
deepseek,keyboard,oldleetcode.json,Q00017,0.0,,
deepseek,keyboard,oldleetcode.json,Q00017,0.0,,
deepseek,keyboard,oldleetcode.json,Q00017,0.0,,
deepseek,keyboard,oldleetcode.json,Q00017,0.0,,
deepseek,keyboard,oldleetcode.json,Q00017,0.05,,
deepseek,keyboard,oldleetcode.json,Q00017,0.05,,
deepseek,keyboard,oldleetcode.json,Q00017,0.05,,
deepseek,keyboard,oldleetcode.json,Q00017,0.05,,
deepseek,keyboard,oldleetcode.json,Q00017,0.05,,
deepseek,keyboard,oldleetcode.json,Q00017,0.1,,
deepseek,keyboard,oldleetcode.json,Q00017,0.1,,
deepseek,keyboard,oldleetcode.json,Q00017,0.1,,
deepseek,keyboard,oldleetcode.json,Q00017,0.1,,
deepseek,keyboard,oldleetcode.json,Q00017,0.1,,
deepseek,keyboard,oldleetcode.json,Q00017,0.15,,
deepseek,keyboard,oldleetcode.json,Q00017,0.15,,
deepseek,keyboard,oldleetcode.json,Q00017,0.15,,
deepseek,keyboard,oldleetcode.json,Q00017,0.15,,
deepseek,keyboard,oldleetcode.json,Q00017,0.15,,
deepseek,keyboard,oldleetcode.json,Q00017,0.2,,
deepseek,keyboard,oldleetcode.json,Q00017,0.2,,
deepseek,keyboard,oldleetcode.json,Q00017,0.2,,
deepseek,keyboard,oldleetcode.json,Q00017,0.2,,
deepseek,keyboard,oldleetcode.json,Q00017,0.25,,
deepseek,keyboard,oldleetcode.json,Q00017,0.25,,
deepseek,keyboard,oldleetcode.json,Q00017,0.25,,
deepseek,keyboard,oldleetcode.json,Q00017,0.25,,
deepseek,keyboard,oldleetcode.json,Q00017,0.25,,
deepseek,keyboard,oldleetcode.json,Q00017,0.3,,
deepseek,keyboard,oldleetcode.json,Q00017,0.3,,
deepseek,keyboard,oldleetcode.json,Q00017,0.3,,
deepseek,keyboard,oldleetcode.json,Q00017,0.3,,
deepseek,keyboard,oldleetcode.json,Q00017,0.3,,
deepseek,keyboard,oldleetcode.json,Q00017,0.35,,
deepseek,keyboard,oldleetcode.json,Q00017,0.35,,
deepseek,keyboard,oldleetcode.json,Q00017,0.35,,
deepseek,keyboard,oldleetcode.json,Q00017,0.35,,
deepseek,keyboard,oldleetcode.json,Q00017,0.35,,
deepseek,keyboard,oldleetcode.json,Q00017,0.4,,
deepseek,keyboard,oldleetcode.json,Q00017,0.4,,
deepseek,keyboard,oldleetcode.json,Q00017,0.4,,
deepseek,keyboard,oldleetcode.json,Q00017,0.4,,
deepseek,keyboard,oldleetcode.json,Q00017,0.45,,
deepseek,keyboard,oldleetcode.json,Q00017,0.45,,
deepseek,keyboard,oldleetcode.json,Q00017,0.45,,
deepseek,keyboard,oldleetcode.json,Q00017,0.45,,
deepseek,keyboard,oldleetcode.json,Q00017,0.45,,
deepseek,keyboard,oldleetcode.json,Q00017,0.5,,
deepseek,keyboard,oldleetcode.json,Q00017,0.5,,
deepseek,keyboard,oldleetcode.json,Q00017,0.5,,
deepseek,keyboard,oldleetcode.json,Q00017,0.5,,
deepseek,keyboard,oldleetcode.json,Q00017,0.5,,
deepseek,keyboard,oldleetcode.json,Q00017,0.55,,
deepseek,keyboard,oldleetcode.json,Q00017,0.55,,
deepseek,keyboard,oldleetcode.json,Q00017,0.55,,
deepseek,keyboard,oldleetcode.json,Q00017,0.55,,
