model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,synonym,oldleetcode.json,Q00008,0.0,0.8636666666666667,0.9955288171768188
openai,synonym,oldleetcode.json,Q00008,0.0,0.71525,0.989672064781189
openai,synonym,oldleetcode.json,Q00008,0.0,0.8636666666666667,0.9955288171768188
openai,synonym,oldleetcode.json,Q00008,0.0,0.72625,0.9898529052734375
openai,synonym,oldleetcode.json,Q00008,0.0,0.8636666666666667,0.9955288171768188
openai,synonym,oldleetcode.json,Q00008,0.05,,
openai,synonym,oldleetcode.json,Q00008,0.05,,
openai,synonym,oldleetcode.json,Q00008,0.05,,
openai,synonym,oldleetcode.json,Q00008,0.05,,
openai,synonym,oldleetcode.json,Q00008,0.05,,
openai,synonym,oldleetcode.json,Q00008,0.1,,
openai,synonym,oldleetcode.json,Q00008,0.1,,
openai,synonym,oldleetcode.json,Q00008,0.1,,
openai,synonym,oldleetcode.json,Q00008,0.1,,
openai,synonym,oldleetcode.json,Q00008,0.1,,
openai,synonym,oldleetcode.json,Q00008,0.15,,
openai,synonym,oldleetcode.json,Q00008,0.15,,
openai,synonym,oldleetcode.json,Q00008,0.15,,
openai,synonym,oldleetcode.json,Q00008,0.15,,
openai,synonym,oldleetcode.json,Q00008,0.15,,
openai,synonym,oldleetcode.json,Q00008,0.2,0.72625,0.9890332221984863
openai,synonym,oldleetcode.json,Q00008,0.2,0.72625,0.9890333414077759
openai,synonym,oldleetcode.json,Q00008,0.2,0.72625,0.9890333414077759
openai,synonym,oldleetcode.json,Q00008,0.2,0.72625,0.9890333414077759
openai,synonym,oldleetcode.json,Q00008,0.2,0.72625,0.9898529052734375
openai,synonym,oldleetcode.json,Q00008,0.25,,
openai,synonym,oldleetcode.json,Q00008,0.25,,
openai,synonym,oldleetcode.json,Q00008,0.25,,
openai,synonym,oldleetcode.json,Q00008,0.25,,
openai,synonym,oldleetcode.json,Q00008,0.25,,
openai,synonym,oldleetcode.json,Q00008,0.3,,
openai,synonym,oldleetcode.json,Q00008,0.3,,
openai,synonym,oldleetcode.json,Q00008,0.3,,
openai,synonym,oldleetcode.json,Q00008,0.3,,
openai,synonym,oldleetcode.json,Q00008,0.3,,
openai,synonym,oldleetcode.json,Q00008,0.35,,
openai,synonym,oldleetcode.json,Q00008,0.35,,
openai,synonym,oldleetcode.json,Q00008,0.35,,
openai,synonym,oldleetcode.json,Q00008,0.35,,
openai,synonym,oldleetcode.json,Q00008,0.35,,
openai,synonym,oldleetcode.json,Q00008,0.4,0.6599166666666667,0.9813836812973022
openai,synonym,oldleetcode.json,Q00008,0.4,0.6599166666666667,0.9813836812973022
openai,synonym,oldleetcode.json,Q00008,0.4,0.6599166666666667,0.9813836812973022
openai,synonym,oldleetcode.json,Q00008,0.4,0.71525,0.989672064781189
